# Plate File Name: C:\Users\srlgam\Desktop\Projects\MPLX-sds\MPLEX_07292020-1.sds
# Description: SDS v1.4.1
# User Name: 
# Last Modified Date/Time: 2020-07-29 03:26:22 PM CDT
# Date Created: 2020-07-29 03:26:22 PM CDT
# Barcode: 
# Instrument Type: 7500 Fast System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 
# Instrument Serial Number: null
# Heated Cover Serial Number: null
# Block Serial Number: null
# Plate Run Start Date/Time: 2020-07-29 01:55:56 PM CDT
# Plate Run End Date/Time: 2020-07-29 03:26:22 PM CDT
# Run Duration: 90 minutes 26 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# PCR Stage / Cycle where Analysis is performed: Stage 3 Step 2
# Pre-read Stage/Step: 
# Post-read Stage/Step: 
# Passive Reference: ROX
# Quantification Cycle Method: CT
"Well"	"Well Position"	"Cycle Number"	"FAM"	"ROX"	"CY5"
"1"	"A1"	"1"	"2151438.5"	"537533.44"	"148680.47"
"1"	"A1"	"2"	"2069247.1"	"521320.47"	"142326.89"
"1"	"A1"	"3"	"2058082.2"	"519330.44"	"142217.31"
"1"	"A1"	"4"	"2051586.6"	"516421.38"	"141048.1"
"1"	"A1"	"5"	"2046607.8"	"515653.03"	"141337.06"
"1"	"A1"	"6"	"2044054.2"	"515220.88"	"141031.56"
"1"	"A1"	"7"	"2040812.5"	"514060.9"	"141707.3"
"1"	"A1"	"8"	"2041024.1"	"514280.62"	"141170.83"
"1"	"A1"	"9"	"2045069.2"	"513946.12"	"141532.25"
"1"	"A1"	"10"	"2043265.5"	"513959.4"	"141914.05"
"1"	"A1"	"11"	"2042025.2"	"512740.34"	"142504.16"
"1"	"A1"	"12"	"2043048.0"	"512908.53"	"142414.33"
"1"	"A1"	"13"	"2047608.9"	"513103.06"	"142907.48"
"1"	"A1"	"14"	"2046881.2"	"513920.8"	"143577.73"
"1"	"A1"	"15"	"2051390.6"	"513820.53"	"143337.05"
"1"	"A1"	"16"	"2071613.6"	"517649.75"	"144369.66"
