# Plate File Name: C:\Users\srlgam\Desktop\Projects\MPLX-sds\MPLEX_08032020_01.sds
# Description: SDS v1.4.1
# User Name: 
# Last Modified Date/Time: 2020-08-03 08:54:54 PM CDT
# Date Created: 2020-08-03 08:54:54 PM CDT
# Barcode: 
# Instrument Type: 7500 Fast System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 
# Instrument Serial Number: null
# Heated Cover Serial Number: null
# Block Serial Number: null
# Plate Run Start Date/Time: 2020-08-03 07:24:29 PM CDT
# Plate Run End Date/Time: 2020-08-03 08:54:54 PM CDT
# Run Duration: 90 minutes 25 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# PCR Stage / Cycle where Analysis is performed: Stage 3 Step 2
# Pre-read Stage/Step: 
# Post-read Stage/Step: 
# Passive Reference: ROX
# Quantification Cycle Method: CT
"Well"	"Well Position"	"Cycle Number"	"FAM"	"ROX"	"CY5"
"1"	"A1"	"1"	"1370717.8"	"370436.8"	"111192.25"
"1"	"A1"	"2"	"1266546.4"	"347007.16"	"103267.766"
"1"	"A1"	"3"	"1288785.5"	"349896.06"	"104511.62"
"1"	"A1"	"4"	"1285625.4"	"348835.84"	"103843.586"
"1"	"A1"	"5"	"1293999.9"	"348308.9"	"104322.07"
"1"	"A1"	"6"	"1292897.6"	"347555.72"	"103662.04"
"1"	"A1"	"7"	"1298062.8"	"346406.84"	"103794.516"
"1"	"A1"	"8"	"1299707.4"	"347113.84"	"104148.44"
"1"	"A1"	"9"	"1302019.0"	"346338.12"	"103613.11"
"1"	"A1"	"10"	"1307138.9"	"346290.16"	"104506.68"
"1"	"A1"	"11"	"1306609.8"	"346843.3"	"104613.94"
"1"	"A1"	"12"	"1310428.6"	"345993.94"	"104787.914"
"1"	"A1"	"13"	"1314250.2"	"345969.22"	"104478.37"
"1"	"A1"	"14"	"1316095.5"	"347168.44"	"105015.54"
"1"	"A1"	"15"	"1323311.9"	"346752.94"	"105489.61"
"1"	"A1"	"16"	"1320380.6"	"346529.88"	"105301.3"
"1"	"A1"	"17"	"1333790.8"	"347706.94"	"106466.0"
"1"	"A1"	"18"	"1334932.9"	"348289.44"	"106230.16"
"1"	"A1"	"19"	"1340764.4"	"348405.34"	"106080.88"
"1"	"A1"	"20"	"1342459.5"	"347868.75"	"106620.875"
"1"	"A1"	"21"	"1345179.1"	"348521.9"	"107958.74"
"1"	"A1"	"22"	"1341732.6"	"347938.78"	"109452.23"
"1"	"A1"	"23"	"1345522.6"	"348014.2"	"110512.13"
"1"	"A1"	"24"	"1348718.5"	"348383.5"	"114590.23"
"1"	"A1"	"25"	"1352131.2"	"348208.66"	"121578.36"
"1"	"A1"	"26"	"1358609.1"	"348529.2"	"134318.06"
"1"	"A1"	"27"	"1362853.8"	"348655.1"	"156344.8"
"1"	"A1"	"28"	"1362904.4"	"349242.22"	"189818.38"
"1"	"A1"	"29"	"1369599.5"	"349874.3"	"236731.34"
"1"	"A1"	"30"	"1369586.6"	"350148.62"	"296133.78"
"1"	"A1"	"31"	"1373629.9"	"350700.1"	"364604.62"
"1"	"A1"	"32"	"1377795.5"	"350497.66"	"442594.03"
"1"	"A1"	"33"	"1381742.2"	"350115.12"	"521495.88"
"1"	"A1"	"34"	"1381705.4"	"350235.06"	"573718.56"
"1"	"A1"	"35"	"1389412.9"	"350146.16"	"599844.6"
"1"	"A1"	"36"	"1388860.1"	"351045.56"	"612517.9"
"1"	"A1"	"37"	"1392355.5"	"351095.0"	"619145.7"
"1"	"A1"	"38"	"1393534.6"	"350647.0"	"621625.4"
"1"	"A1"	"39"	"1399271.2"	"350799.16"	"625050.1"
"1"	"A1"	"40"	"1399265.6"	"351743.25"	"626497.0"
"1"	"A1"	"41"	"1403680.8"	"352129.16"	"628298.9"
"1"	"A1"	"42"	"1408644.9"	"351426.3"	"629638.44"
"1"	"A1"	"43"	"1406229.4"	"351531.34"	"632761.1"
"1"	"A1"	"44"	"1412533.6"	"351074.16"	"637315.3"
"1"	"A1"	"45"	"1413353.4"	"351304.47"	"645904.44"
"2"	"A2"	"1"	"1355020.4"	"360813.53"	"111276.21"
"2"	"A2"	"2"	"1274941.8"	"341859.3"	"103633.27"
"2"	"A2"	"3"	"1287129.1"	"344027.8"	"104597.42"
"2"	"A2"	"4"	"1285948.2"	"340599.5"	"103228.266"
"2"	"A2"	"5"	"1277050.4"	"341548.28"	"102327.67"
"2"	"A2"	"6"	"1277453.2"	"341990.3"	"102888.39"
"2"	"A2"	"7"	"1286112.6"	"342908.34"	"102805.29"
"2"	"A2"	"8"	"1292639.8"	"344137.2"	"103996.81"
"2"	"A2"	"9"	"1292634.6"	"344427.78"	"104062.16"
"2"	"A2"	"10"	"1300035.5"	"345467.16"	"104644.18"
"2"	"A2"	"11"	"1303239.1"	"346971.4"	"104452.66"
"2"	"A2"	"12"	"1297163.8"	"346179.84"	"104347.36"
"2"	"A2"	"13"	"1308624.9"	"345941.62"	"105299.09"
"2"	"A2"	"14"	"1312196.4"	"346610.9"	"105988.03"
"2"	"A2"	"15"	"1313509.0"	"347666.72"	"106400.664"
"2"	"A2"	"16"	"1318457.1"	"347405.28"	"106071.445"
"2"	"A2"	"17"	"1322151.5"	"348366.5"	"106922.23"
"2"	"A2"	"18"	"1326508.5"	"348574.06"	"107596.54"
"2"	"A2"	"19"	"1325464.4"	"348356.66"	"108079.3"
"2"	"A2"	"20"	"1336890.9"	"350448.5"	"109385.54"
"2"	"A2"	"21"	"1336835.9"	"351246.4"	"111207.07"
"2"	"A2"	"22"	"1339134.5"	"350740.3"	"113916.484"
"2"	"A2"	"23"	"1343648.9"	"350388.97"	"120299.83"
"2"	"A2"	"24"	"1346738.5"	"352068.7"	"130466.58"
"2"	"A2"	"25"	"1347384.8"	"351844.03"	"148624.61"
"2"	"A2"	"26"	"1352138.0"	"352460.28"	"178036.31"
"2"	"A2"	"27"	"1354776.4"	"351799.3"	"219529.48"
"2"	"A2"	"28"	"1355710.5"	"353080.53"	"272220.28"
"2"	"A2"	"29"	"1358997.6"	"352695.97"	"334441.2"
"2"	"A2"	"30"	"1361355.9"	"354094.62"	"400201.53"
"2"	"A2"	"31"	"1364781.0"	"353420.8"	"464035.97"
"2"	"A2"	"32"	"1367960.2"	"352914.9"	"523785.56"
"2"	"A2"	"33"	"1371694.8"	"353838.44"	"574212.44"
"2"	"A2"	"34"	"1372032.6"	"353255.0"	"605957.6"
"2"	"A2"	"35"	"1377203.8"	"353367.28"	"618027.3"
"2"	"A2"	"36"	"1380381.5"	"354513.72"	"624272.1"
"2"	"A2"	"37"	"1381105.1"	"354196.5"	"629496.5"
"2"	"A2"	"38"	"1385600.8"	"353987.4"	"630914.0"
"2"	"A2"	"39"	"1387541.5"	"354067.06"	"632939.3"
"2"	"A2"	"40"	"1392823.9"	"354843.1"	"635871.3"
"2"	"A2"	"41"	"1394065.2"	"354739.06"	"637571.7"
"2"	"A2"	"42"	"1394871.8"	"355579.72"	"638438.25"
"2"	"A2"	"43"	"1398701.4"	"355345.34"	"640919.5"
"2"	"A2"	"44"	"1399868.0"	"355492.0"	"641458.0"
"2"	"A2"	"45"	"1403472.2"	"355688.62"	"642973.0"
"3"	"A3"	"1"	"1398036.1"	"377732.25"	"116697.23"
"3"	"A3"	"2"	"1337080.0"	"359739.8"	"110121.14"
"3"	"A3"	"3"	"1322532.4"	"356443.22"	"109078.2"
"3"	"A3"	"4"	"1315624.4"	"354336.6"	"108055.7"
"3"	"A3"	"5"	"1324336.4"	"357550.34"	"109246.47"
"3"	"A3"	"6"	"1336339.2"	"358849.1"	"109681.19"
"3"	"A3"	"7"	"1341931.6"	"359810.16"	"109909.164"
"3"	"A3"	"8"	"1344260.4"	"360512.97"	"110619.055"
"3"	"A3"	"9"	"1349787.5"	"361788.53"	"111042.11"
"3"	"A3"	"10"	"1357071.8"	"362659.12"	"111214.82"
