# Plate File Name: C:\Users\srlgam\Desktop\Projects\MPLX-sds\MPLEX_COV2_07302020_08.sds
# Description: SDS v1.4.1
# User Name: 
# Last Modified Date/Time: 2020-07-31 10:02:43 PM CDT
# Date Created: 2020-07-31 10:02:43 PM CDT
# Barcode: 
# Instrument Type: 7500 Fast System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 
# Instrument Serial Number: null
# Heated Cover Serial Number: null
# Block Serial Number: null
# Plate Run Start Date/Time: 2020-07-31 08:32:19 PM CDT
# Plate Run End Date/Time: 2020-07-31 10:02:43 PM CDT
# Run Duration: 90 minutes 24 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# PCR Stage / Cycle where Analysis is performed: Stage 3 Step 2
# Pre-read Stage/Step: 
# Post-read Stage/Step: 
# Passive Reference: ROX
# Quantification Cycle Method: CT
"Well"	"Well Position"	"Cycle Number"	"FAM"	"ROX"	"CY5"
"1"	"A1"	"1"	"2086100.2"	"507944.47"	"146228.78"
"1"	"A1"	"2"	"2057179.8"	"505213.78"	"145482.95"
"1"	"A1"	"3"	"2051022.8"	"505097.66"	"145009.52"
"1"	"A1"	"4"	"2044919.9"	"502850.66"	"144987.48"
"1"	"A1"	"5"	"2040696.5"	"501837.56"	"145350.81"
"1"	"A1"	"6"	"2041836.6"	"500918.12"	"145333.38"
"1"	"A1"	"7"	"2039032.4"	"500788.6"	"144940.16"
"1"	"A1"	"8"	"2040636.0"	"500184.4"	"145355.2"
"1"	"A1"	"9"	"2042396.1"	"500018.25"	"145638.44"
"1"	"A1"	"10"	"2043826.4"	"499588.66"	"146035.94"
"1"	"A1"	"11"	"2045170.2"	"499013.66"	"146741.52"
"1"	"A1"	"12"	"2047307.0"	"499776.56"	"147085.8"
"1"	"A1"	"13"	"2048076.5"	"499792.84"	"147246.23"
"1"	"A1"	"14"	"2051134.2"	"499495.7"	"147551.14"
"1"	"A1"	"15"	"2052652.9"	"498846.06"	"147896.3"
"1"	"A1"	"16"	"2053130.0"	"499073.6"	"148760.5"
"1"	"A1"	"17"	"2063953.2"	"499511.12"	"149342.48"
"1"	"A1"	"18"	"2056561.0"	"500115.75"	"149201.23"
"1"	"A1"	"19"	"2086752.2"	"501174.0"	"149942.42"
"1"	"A1"	"20"	"2097609.2"	"502648.78"	"150849.55"
"1"	"A1"	"21"	"2111266.0"	"502924.94"	"152198.11"
"1"	"A1"	"22"	"2117418.5"	"504103.53"	"152598.97"
"1"	"A1"	"23"	"2123987.8"	"503097.9"	"153045.28"
"1"	"A1"	"24"	"2135539.0"	"504694.6"	"154565.25"
"1"	"A1"	"25"	"2141812.8"	"505478.47"	"156682.4"
"1"	"A1"	"26"	"2149229.8"	"506189.44"	"159226.16"
"1"	"A1"	"27"	"2153690.2"	"505154.44"	"164397.92"
"1"	"A1"	"28"	"2156059.0"	"505483.7"	"173575.61"
"1"	"A1"	"29"	"2164811.2"	"506802.6"	"190864.22"
"1"	"A1"	"30"	"2165921.5"	"506703.06"	"219801.58"
"1"	"A1"	"31"	"2173547.5"	"506535.03"	"264647.66"
"1"	"A1"	"32"	"2181299.0"	"507303.16"	"325958.06"
"1"	"A1"	"33"	"2189790.5"	"507854.75"	"403301.34"
"1"	"A1"	"34"	"2188468.0"	"507888.3"	"490866.94"
"1"	"A1"	"35"	"2198967.8"	"508257.03"	"584761.5"
"1"	"A1"	"36"	"2201475.2"	"508852.9"	"680499.75"
"1"	"A1"	"37"	"2204217.2"	"508543.38"	"768558.2"
"1"	"A1"	"38"	"2212290.5"	"508468.7"	"820825.5"
"1"	"A1"	"39"	"2216877.5"	"509325.53"	"838681.44"
"1"	"A1"	"40"	"2222183.2"	"508671.03"	"845023.5"
"1"	"A1"	"41"	"2225235.2"	"509595.84"	"849761.2"
"1"	"A1"	"42"	"2230068.2"	"509603.06"	"853653.25"
"1"	"A1"	"43"	"2233107.2"	"509028.47"	"854998.56"
"1"	"A1"	"44"	"2238664.0"	"509809.38"	"857754.2"
"1"	"A1"	"45"	"2241340.0"	"511189.7"	"860055.5"
"2"	"A2"	"1"	"1965656.0"	"483580.2"	"138511.22"
"2"	"A2"	"2"	"1974354.5"	"485369.12"	"139290.45"
"2"	"A2"	"3"	"1975515.8"	"486022.9"	"139493.77"
"2"	"A2"	"4"	"1972875.2"	"485051.06"	"140279.73"
"2"	"A2"	"5"	"1975809.4"	"484271.97"	"140387.23"
"2"	"A2"	"6"	"1977727.1"	"484559.66"	"140753.25"
"2"	"A2"	"7"	"1977375.0"	"485039.7"	"141035.69"
"2"	"A2"	"8"	"1978078.5"	"484042.16"	"141510.19"
"2"	"A2"	"9"	"1977104.4"	"484217.72"	"141705.9"
"2"	"A2"	"10"	"1980256.5"	"484469.16"	"142140.97"
"2"	"A2"	"11"	"1983753.6"	"483876.34"	"142490.45"
"2"	"A2"	"12"	"1983567.5"	"484211.94"	"143510.58"
"2"	"A2"	"13"	"1985398.9"	"484356.7"	"143113.4"
"2"	"A2"	"14"	"1988163.8"	"484346.34"	"143511.23"
"2"	"A2"	"15"	"1990213.2"	"483824.97"	"143879.05"
"2"	"A2"	"16"	"1993032.4"	"484354.3"	"144707.48"
"2"	"A2"	"17"	"1995200.4"	"483919.5"	"144751.1"
"2"	"A2"	"18"	"1996044.6"	"484235.66"	"144923.2"
"2"	"A2"	"19"	"2000180.0"	"483863.2"	"146055.3"
"2"	"A2"	"20"	"2004114.2"	"484772.62"	"146952.7"
"2"	"A2"	"21"	"2002557.9"	"484181.22"	"147844.77"
"2"	"A2"	"22"	"2014174.6"	"485596.9"	"150818.42"
"2"	"A2"	"23"	"2003618.1"	"483772.06"	"154524.95"
"2"	"A2"	"24"	"2029127.6"	"485413.38"	"162492.92"
"2"	"A2"	"25"	"2042348.6"	"483831.2"	"174576.17"
"2"	"A2"	"26"	"2043507.6"	"483688.34"	"197087.42"
"2"	"A2"	"27"	"2050362.2"	"484317.6"	"233469.9"
"2"	"A2"	"28"	"2055353.2"	"484234.78"	"285444.0"
"2"	"A2"	"29"	"2059654.1"	"484569.78"	"352233.9"
"2"	"A2"	"30"	"2063385.9"	"485094.28"	"430227.22"
"2"	"A2"	"31"	"2067924.0"	"484231.34"	"511990.97"
"2"	"A2"	"32"	"2075838.8"	"484550.25"	"593175.8"
"2"	"A2"	"33"	"2080598.1"	"484924.6"	"669993.44"
"2"	"A2"	"34"	"2084536.0"	"485154.06"	"736298.5"
"2"	"A2"	"35"	"2090934.4"	"484647.2"	"783966.5"
"2"	"A2"	"36"	"2095959.8"	"485435.25"	"807608.0"
"2"	"A2"	"37"	"2100366.5"	"485336.9"	"815930.1"
"2"	"A2"	"38"	"2103908.5"	"485813.84"	"822084.56"
"2"	"A2"	"39"	"2107516.5"	"485653.3"	"824594.94"
"2"	"A2"	"40"	"2109842.2"	"485450.2"	"826759.0"
"2"	"A2"	"41"	"2118325.8"	"486263.9"	"830263.8"
"2"	"A2"	"42"	"2122404.8"	"486008.8"	"832370.8"
"2"	"A2"	"43"	"2126058.8"	"486139.84"	"833008.94"
"2"	"A2"	"44"	"2128115.5"	"486392.34"	"835522.44"
"2"	"A2"	"45"	"2131280.0"	"486528.25"	"837571.3"
"3"	"A3"	"1"	"1858905.2"	"461571.72"	"131396.27"
"3"	"A3"	"2"	"1865118.8"	"463243.2"	"132021.64"
"3"	"A3"	"3"	"1870528.2"	"463727.47"	"133412.86"
"3"	"A3"	"4"	"1868128.4"	"463188.1"	"133318.06"
"3"	"A3"	"5"	"1866025.6"	"462257.8"	"133414.97"
"3"	"A3"	"6"	"1867131.6"	"462275.97"	"133788.7"
"3"	"A3"	"7"	"1867081.2"	"461347.22"	"133996.25"
"3"	"A3"	"8"	"1864426.6"	"461760.5"	"134068.73"
"3"	"A3"	"9"	"1866371.9"	"461265.8"	"134776.16"
"3"	"A3"	"10"	"1866108.8"	"461542.72"	"134637.16"
"3"	"A3"	"11"	"1867474.4"	"461551.88"	"135035.8"
"3"	"A3"	"12"	"1867596.6"	"461390.9"	"135623.58"
"3"	"A3"	"13"	"1866917.1"	"460938.84"	"135952.73"
"3"	"A3"	"14"	"1866839.5"	"460865.7"	"136261.53"
"3"	"A3"	"15"	"1868069.6"	"461036.12"	"136768.45"
"3"	"A3"	"16"	"1868783.1"	"460835.56"	"136987.39"
"3"	"A3"	"17"	"1868455.2"	"460408.25"	"136972.2"
"3"	"A3"	"18"	"1868823.1"	"460318.0"	"137581.38"
"3"	"A3"	"19"	"1871070.9"	"460810.34"	"137940.8"
"3"	"A3"	"20"	"1868888.9"	"460281.22"	"138211.2"
"3"	"A3"	"21"	"1869633.4"	"460619.38"	"138283.47"
"3"	"A3"	"22"	"1872342.4"	"460315.7"	"139129.89"
"3"	"A3"	"23"	"1871574.6"	"460048.53"	"139504.6"
"3"	"A3"	"24"	"1869905.2"	"460146.66"	"139911.78"
"3"	"A3"	"25"	"1886482.8"	"459601.12"	"141373.98"
"3"	"A3"	"26"	"1889894.4"	"459384.3"	"143089.7"
"3"	"A3"	"27"	"1891965.2"	"459575.6"	"145857.8"
"3"	"A3"	"28"	"1890030.5"	"459822.44"	"151288.27"
"3"	"A3"	"29"	"1897223.8"	"460186.38"	"161268.0"
"3"	"A3"	"30"	"1896177.9"	"460652.34"	"177362.31"
"3"	"A3"	"31"	"1900779.0"	"460450.2"	"206204.23"
"3"	"A3"	"32"	"1905022.9"	"460576.88"	"251541.94"
"3"	"A3"	"33"	"1903972.1"	"460913.6"	"314269.84"
"3"	"A3"	"34"	"1906319.6"	"461408.44"	"391624.72"
"3"	"A3"	"35"	"1908983.9"	"461724.06"	"480551.6"
"3"	"A3"	"36"	"1910691.5"	"461773.78"	"576133.2"
"3"	"A3"	"37"	"1915971.1"	"462332.7"	"669001.1"
"3"	"A3"	"38"	"1916962.5"	"462007.62"	"731465.7"
"3"	"A3"	"39"	"1918806.2"	"462219.22"	"759441.4"
"3"	"A3"	"40"	"1921346.1"	"460835.97"	"767625.0"
"3"	"A3"	"41"	"1921066.5"	"460584.62"	"773493.1"
"3"	"A3"	"42"	"1923338.1"	"461218.9"	"777998.7"
"3"	"A3"	"43"	"1925167.6"	"460856.06"	"781723.94"
"3"	"A3"	"44"	"1931249.4"	"461249.5"	"784882.3"
"3"	"A3"	"45"	"1932461.6"	"461190.72"	"787177.3"
"4"	"A4"	"1"	"1805982.0"	"453578.03"	"128685.81"
"4"	"A4"	"2"	"1812353.8"	"454569.4"	"129176.94"
"4"	"A4"	"3"	"1811088.5"	"453713.75"	"129833.34"
"4"	"A4"	"4"	"1813183.6"	"453557.4"	"130059.45"
"4"	"A4"	"5"	"1810454.9"	"453726.56"	"130354.07"
"4"	"A4"	"6"	"1815016.8"	"454120.2"	"130699.54"
"4"	"A4"	"7"	"1810822.6"	"453632.84"	"131364.0"
"4"	"A4"	"8"	"1811683.5"	"453607.34"	"131141.66"
"4"	"A4"	"9"	"1811442.0"	"453043.28"	"131570.16"
"4"	"A4"	"10"	"1811878.6"	"453434.75"	"131903.88"
"4"	"A4"	"11"	"1812331.4"	"453291.22"	"132273.47"
"4"	"A4"	"12"	"1813674.8"	"453133.78"	"132644.38"
"4"	"A4"	"13"	"1813409.2"	"453357.8"	"132729.39"
"4"	"A4"	"14"	"1815617.6"	"452912.97"	"132758.02"
"4"	"A4"	"15"	"1814438.1"	"453299.25"	"133436.2"
"4"	"A4"	"16"	"1814503.5"	"452863.0"	"134273.73"
"4"	"A4"	"17"	"1814897.1"	"452045.75"	"134374.81"
"4"	"A4"	"18"	"1817660.8"	"452828.28"	"134661.0"
"4"	"A4"	"19"	"1814755.5"	"452259.38"	"136151.3"
"4"	"A4"	"20"	"1816202.4"	"451862.28"	"137486.06"
"4"	"A4"	"21"	"1817295.0"	"452675.2"	"140274.17"
"4"	"A4"	"22"	"1818653.5"	"452725.53"	"145427.33"
"4"	"A4"	"23"	"1821242.1"	"452904.6"	"154928.28"
"4"	"A4"	"24"	"1823050.5"	"451706.25"	"171333.78"
"4"	"A4"	"25"	"1825651.5"	"452309.06"	"199942.19"
"4"	"A4"	"26"	"1833329.1"	"452271.7"	"242056.33"
"4"	"A4"	"27"	"1838694.8"	"451690.8"	"298017.25"
"4"	"A4"	"28"	"1839019.4"	"451868.88"	"366733.5"
"4"	"A4"	"29"	"1849938.2"	"453476.16"	"443080.28"
"4"	"A4"	"30"	"1851757.1"	"452873.3"	"519311.22"
"4"	"A4"	"31"	"1857891.5"	"453193.53"	"594596.75"
"4"	"A4"	"32"	"1860757.9"	"452483.53"	"665418.75"
"4"	"A4"	"33"	"1862500.1"	"452989.4"	"721850.8"
"4"	"A4"	"34"	"1867802.1"	"453119.47"	"752038.8"
"4"	"A4"	"35"	"1868977.8"	"452118.7"	"764184.94"
"4"	"A4"	"36"	"1874089.8"	"452780.2"	"769884.06"
"4"	"A4"	"37"	"1877773.4"	"453311.3"	"773654.7"
"4"	"A4"	"38"	"1880288.6"	"453728.5"	"775979.3"
"4"	"A4"	"39"	"1881219.0"	"452793.97"	"778279.6"
"4"	"A4"	"40"	"1886489.5"	"452289.0"	"779295.3"
"4"	"A4"	"41"	"1888160.2"	"453309.4"	"779488.7"
"4"	"A4"	"42"	"1888971.0"	"452554.75"	"782158.75"
"4"	"A4"	"43"	"1893306.1"	"453041.97"	"782724.25"
"4"	"A4"	"44"	"1895928.9"	"452862.3"	"784381.25"
"4"	"A4"	"45"	"1897950.9"	"452309.78"	"785985.7"
"5"	"A5"	"1"	"1846693.9"	"466424.88"	"132529.56"
"5"	"A5"	"2"	"1856328.0"	"467689.22"	"133423.2"
"5"	"A5"	"3"	"1856155.8"	"467354.25"	"133946.5"
"5"	"A5"	"4"	"1852103.5"	"466267.56"	"133520.53"
"5"	"A5"	"5"	"1854541.2"	"465883.06"	"134213.66"
"5"	"A5"	"6"	"1849716.8"	"465300.66"	"134333.97"
"5"	"A5"	"7"	"1850197.1"	"465195.8"	"134230.86"
"5"	"A5"	"8"	"1850200.5"	"464978.2"	"134697.38"
"5"	"A5"	"9"	"1850997.1"	"464810.38"	"135384.84"
"5"	"A5"	"10"	"1849093.0"	"464243.22"	"135648.69"
"5"	"A5"	"11"	"1850795.5"	"464502.44"	"135331.5"
"5"	"A5"	"12"	"1852228.2"	"463890.6"	"136220.92"
"5"	"A5"	"13"	"1851643.2"	"464161.16"	"136085.06"
"5"	"A5"	"14"	"1850718.8"	"464346.84"	"136457.53"
"5"	"A5"	"15"	"1852171.8"	"463802.53"	"136824.92"
"5"	"A5"	"16"	"1853841.8"	"463849.78"	"136896.23"
"5"	"A5"	"17"	"1854500.1"	"464057.1"	"137305.44"
"5"	"A5"	"18"	"1855233.5"	"463856.25"	"137924.27"
"5"	"A5"	"19"	"1856156.9"	"463514.25"	"138264.7"
"5"	"A5"	"20"	"1856880.4"	"464373.9"	"139255.83"
"5"	"A5"	"21"	"1858318.1"	"463983.38"	"140500.44"
"5"	"A5"	"22"	"1858763.4"	"463932.94"	"142376.39"
"5"	"A5"	"23"	"1859959.0"	"463445.0"	"146348.64"
"5"	"A5"	"24"	"1861000.4"	"464017.7"	"152897.97"
"5"	"A5"	"25"	"1866066.8"	"462827.84"	"164528.69"
"5"	"A5"	"26"	"1875485.6"	"465321.53"	"186553.83"
"5"	"A5"	"27"	"1874568.4"	"466373.53"	"221185.02"
"5"	"A5"	"28"	"1879676.8"	"466465.47"	"270842.5"
"5"	"A5"	"29"	"1886433.1"	"467639.7"	"333944.53"
"5"	"A5"	"30"	"1889600.8"	"467302.4"	"407922.22"
"5"	"A5"	"31"	"1896926.0"	"468352.53"	"486203.16"
"5"	"A5"	"32"	"1895249.2"	"468571.25"	"563974.44"
"5"	"A5"	"33"	"1901200.4"	"469012.44"	"641764.25"
"5"	"A5"	"34"	"1904756.1"	"468280.6"	"712865.25"
"5"	"A5"	"35"	"1904586.9"	"468502.0"	"763985.2"
"5"	"A5"	"36"	"1909121.0"	"469055.66"	"785915.56"
"5"	"A5"	"37"	"1910884.8"	"468809.3"	"796508.3"
"5"	"A5"	"38"	"1914721.5"	"470287.2"	"802920.8"
"5"	"A5"	"39"	"1916551.5"	"469706.94"	"804036.0"
"5"	"A5"	"40"	"1916351.4"	"468567.62"	"805605.56"
"5"	"A5"	"41"	"1917379.1"	"469022.53"	"807315.75"
"5"	"A5"	"42"	"1921180.8"	"468753.38"	"810095.06"
"5"	"A5"	"43"	"1923318.4"	"468202.9"	"810628.8"
"5"	"A5"	"44"	"1923610.8"	"469230.88"	"814129.6"
"5"	"A5"	"45"	"1927065.8"	"469127.1"	"815631.4"
"6"	"A6"	"1"	"1861930.8"	"473615.1"	"133195.58"
"6"	"A6"	"2"	"1864823.1"	"473858.72"	"133573.5"
"6"	"A6"	"3"	"1862755.1"	"472930.03"	"133402.64"
"6"	"A6"	"4"	"1862871.4"	"472665.2"	"133839.2"
"6"	"A6"	"5"	"1865755.4"	"473066.3"	"134319.56"
"6"	"A6"	"6"	"1868855.2"	"472743.8"	"134638.16"
"6"	"A6"	"7"	"1869621.0"	"472774.25"	"134949.84"
"6"	"A6"	"8"	"1872558.4"	"472828.56"	"135208.9"
"6"	"A6"	"9"	"1867852.1"	"472177.12"	"135651.77"
"6"	"A6"	"10"	"1864554.0"	"472320.06"	"135683.78"
"6"	"A6"	"11"	"1864657.5"	"472177.12"	"136056.81"
"6"	"A6"	"12"	"1865826.5"	"472019.66"	"136590.36"
"6"	"A6"	"13"	"1872225.1"	"472160.75"	"136983.95"
"6"	"A6"	"14"	"1872860.8"	"472085.03"	"137345.4"
"6"	"A6"	"15"	"1872978.6"	"472366.03"	"137394.86"
"6"	"A6"	"16"	"1873985.6"	"471902.44"	"138029.14"
"6"	"A6"	"17"	"1873957.1"	"471680.22"	"138085.83"
"6"	"A6"	"18"	"1872097.8"	"471202.4"	"138601.22"
"6"	"A6"	"19"	"1866300.1"	"471130.5"	"138906.17"
"6"	"A6"	"20"	"1873159.8"	"471984.0"	"139658.48"
"6"	"A6"	"21"	"1876665.8"	"471607.78"	"140684.98"
"6"	"A6"	"22"	"1873330.8"	"471184.12"	"141271.38"
"6"	"A6"	"23"	"1879985.6"	"471347.66"	"143387.45"
"6"	"A6"	"24"	"1880764.4"	"472025.78"	"146249.77"
"6"	"A6"	"25"	"1893955.1"	"473097.53"	"152626.2"
"6"	"A6"	"26"	"1894642.9"	"472569.75"	"163402.86"
"6"	"A6"	"27"	"1900149.5"	"472447.97"	"182084.45"
"6"	"A6"	"28"	"1902051.0"	"472397.03"	"212592.0"
"6"	"A6"	"29"	"1900334.4"	"472153.06"	"257716.77"
"6"	"A6"	"30"	"1903353.8"	"472147.25"	"316556.7"
"6"	"A6"	"31"	"1902004.1"	"471792.25"	"387835.78"
"6"	"A6"	"32"	"1900609.1"	"471446.12"	"465833.25"
"6"	"A6"	"33"	"1896918.4"	"471578.56"	"547618.56"
"6"	"A6"	"34"	"1901517.1"	"471478.2"	"632110.5"
"6"	"A6"	"35"	"1901342.6"	"471349.28"	"711832.44"
"6"	"A6"	"36"	"1902861.0"	"470574.34"	"756510.8"
"6"	"A6"	"37"	"1905989.2"	"471063.8"	"774249.7"
"6"	"A6"	"38"	"1906726.9"	"470525.2"	"782494.44"
"6"	"A6"	"39"	"1909325.8"	"470903.0"	"784919.2"
"6"	"A6"	"40"	"1914480.9"	"470842.84"	"788955.94"
"6"	"A6"	"41"	"1917149.4"	"471546.7"	"790054.44"
"6"	"A6"	"42"	"1921017.1"	"470544.78"	"793179.7"
"6"	"A6"	"43"	"1923589.0"	"470743.4"	"794214.2"
"6"	"A6"	"44"	"1928461.9"	"471102.53"	"796847.7"
"6"	"A6"	"45"	"1929033.6"	"470662.56"	"798134.8"
"7"	"A7"	"1"	"1834214.1"	"468461.38"	"130665.33"
"7"	"A7"	"2"	"1840078.8"	"468950.53"	"130953.21"
"7"	"A7"	"3"	"1842900.2"	"468181.47"	"131916.9"
"7"	"A7"	"4"	"1846903.1"	"468910.5"	"132247.78"
"7"	"A7"	"5"	"1847521.8"	"468515.12"	"132379.36"
"7"	"A7"	"6"	"1848932.1"	"468638.03"	"132896.67"
"7"	"A7"	"7"	"1852649.5"	"467610.44"	"133367.36"
"7"	"A7"	"8"	"1851851.0"	"468441.25"	"133438.03"
"7"	"A7"	"9"	"1853058.5"	"467763.28"	"134006.11"
"7"	"A7"	"10"	"1852178.5"	"468419.8"	"133850.6"
"7"	"A7"	"11"	"1857688.6"	"467876.78"	"134436.77"
"7"	"A7"	"12"	"1856761.9"	"468225.75"	"134982.73"
"7"	"A7"	"13"	"1859018.1"	"467894.75"	"135209.92"
"7"	"A7"	"14"	"1861013.4"	"467937.44"	"135528.56"
"7"	"A7"	"15"	"1863728.6"	"468080.16"	"135575.66"
"7"	"A7"	"16"	"1864724.9"	"468168.22"	"135951.66"
"7"	"A7"	"17"	"1865934.2"	"468279.94"	"136453.0"
"7"	"A7"	"18"	"1867690.0"	"467791.12"	"136775.77"
"7"	"A7"	"19"	"1869564.8"	"468465.38"	"137274.17"
"7"	"A7"	"20"	"1871258.9"	"468250.38"	"137450.25"
"7"	"A7"	"21"	"1872745.2"	"468363.72"	"138011.22"
"7"	"A7"	"22"	"1873712.4"	"468561.53"	"138507.7"
"7"	"A7"	"23"	"1876697.2"	"467762.84"	"139229.56"
"7"	"A7"	"24"	"1880076.2"	"468620.5"	"140285.95"
"7"	"A7"	"25"	"1888801.2"	"468174.6"	"142858.94"
"7"	"A7"	"26"	"1890400.9"	"468463.94"	"146159.69"
"7"	"A7"	"27"	"1871106.8"	"465288.44"	"152912.44"
"7"	"A7"	"28"	"1866607.0"	"464659.7"	"164639.84"
"7"	"A7"	"29"	"1867554.6"	"464837.44"	"185271.83"
"7"	"A7"	"30"	"1854956.2"	"463028.47"	"219339.86"
"7"	"A7"	"31"	"1842340.8"	"461296.1"	"266494.9"
"7"	"A7"	"32"	"1838967.1"	"460118.38"	"327715.1"
"7"	"A7"	"33"	"1836699.2"	"460273.88"	"399466.78"
"7"	"A7"	"34"	"1834980.8"	"460467.6"	"476939.9"
"7"	"A7"	"35"	"1834731.6"	"458560.28"	"557669.6"
"7"	"A7"	"36"	"1836447.8"	"458880.84"	"639238.75"
"7"	"A7"	"37"	"1835435.6"	"457991.66"	"710892.2"
"7"	"A7"	"38"	"1835699.4"	"457740.47"	"749770.75"
"7"	"A7"	"39"	"1831992.1"	"457439.84"	"764883.8"
"7"	"A7"	"40"	"1833166.1"	"457432.25"	"771526.7"
"7"	"A7"	"41"	"1833920.0"	"456984.44"	"775788.2"
"7"	"A7"	"42"	"1833373.8"	"456776.9"	"779686.94"
"7"	"A7"	"43"	"1833367.0"	"456266.16"	"782117.4"
"7"	"A7"	"44"	"1834737.0"	"456357.97"	"785687.9"
"7"	"A7"	"45"	"1835816.1"	"455968.84"	"786849.75"
"8"	"A8"	"1"	"1902511.5"	"481310.97"	"134641.6"
"8"	"A8"	"2"	"1904839.2"	"481424.16"	"135752.58"
"8"	"A8"	"3"	"1902996.0"	"481081.88"	"135313.56"
"8"	"A8"	"4"	"1904140.2"	"479800.12"	"135653.73"
"8"	"A8"	"5"	"1902964.9"	"480900.06"	"136055.9"
"8"	"A8"	"6"	"1901687.6"	"480985.16"	"136133.62"
"8"	"A8"	"7"	"1904204.5"	"480611.78"	"136304.03"
"8"	"A8"	"8"	"1908342.4"	"481158.38"	"136951.86"
"8"	"A8"	"9"	"1908968.0"	"480918.78"	"137294.31"
"8"	"A8"	"10"	"1906281.0"	"481284.75"	"137571.7"
"8"	"A8"	"11"	"1902465.2"	"480272.2"	"137373.6"
"8"	"A8"	"12"	"1907774.1"	"480660.03"	"138388.02"
"8"	"A8"	"13"	"1911416.0"	"481105.4"	"138479.02"
"8"	"A8"	"14"	"1913414.9"	"480127.75"	"138609.23"
"8"	"A8"	"15"	"1911870.8"	"480801.72"	"138987.7"
"8"	"A8"	"16"	"1907393.9"	"479918.6"	"139324.77"
"8"	"A8"	"17"	"1913501.2"	"480769.03"	"139560.95"
"8"	"A8"	"18"	"1915400.5"	"480445.94"	"140171.48"
"8"	"A8"	"19"	"1916307.4"	"480641.62"	"140733.78"
"8"	"A8"	"20"	"1921431.9"	"480513.28"	"141252.19"
"8"	"A8"	"21"	"1919872.2"	"480014.34"	"141862.6"
"8"	"A8"	"22"	"1923382.0"	"480737.72"	"143413.7"
"8"	"A8"	"23"	"1922147.9"	"480140.72"	"145608.02"
"8"	"A8"	"24"	"1915444.1"	"479593.72"	"149605.56"
"8"	"A8"	"25"	"1929491.0"	"480480.8"	"156794.89"
"8"	"A8"	"26"	"1951899.2"	"481879.7"	"170427.2"
"8"	"A8"	"27"	"1954918.5"	"482396.5"	"193128.25"
"8"	"A8"	"28"	"1960684.4"	"481609.06"	"228790.19"
"8"	"A8"	"29"	"1958089.4"	"481811.78"	"280269.12"
"8"	"A8"	"30"	"1961629.5"	"482481.8"	"346548.97"
"8"	"A8"	"31"	"1968243.1"	"481930.34"	"424407.03"
"8"	"A8"	"32"	"1976549.2"	"483761.88"	"509660.8"
"8"	"A8"	"33"	"1988414.4"	"484625.06"	"598284.8"
"8"	"A8"	"34"	"1993673.6"	"485107.8"	"681707.8"
"8"	"A8"	"35"	"2001192.6"	"485840.62"	"739104.2"
"8"	"A8"	"36"	"2002213.1"	"485286.94"	"762755.5"
"8"	"A8"	"37"	"2004512.0"	"485523.38"	"771231.6"
"8"	"A8"	"38"	"2009156.5"	"486122.44"	"777177.6"
"8"	"A8"	"39"	"2011937.0"	"485642.25"	"778886.75"
"8"	"A8"	"40"	"2015766.0"	"486220.3"	"781917.25"
"8"	"A8"	"41"	"2017918.4"	"486211.3"	"784784.7"
"8"	"A8"	"42"	"2020471.1"	"486255.0"	"787502.56"
"8"	"A8"	"43"	"2025196.9"	"486813.06"	"789667.4"
"8"	"A8"	"44"	"2027871.9"	"486627.75"	"791398.44"
"8"	"A8"	"45"	"2030366.5"	"485782.4"	"793136.3"
"9"	"A9"	"1"	"1870289.2"	"474677.9"	"132142.23"
"9"	"A9"	"2"	"1876520.0"	"475453.38"	"132841.6"
